Invoice ID,first_name,last_name,address,phone1,phone2,email,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,CITY,STATE
546-80-2899,Margot,Peay,9923 Dinorben St #4838,01925-895879,01913-339706,margot.peay@yahoo.com,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2/20/19,15:29,Ewallet,75.38,4.761904762,3.769,9.5,Richboro,PA
345-68-9016,Gerald,Drozdenko,186 Craven St #68,01593-647422,01210-465236,gdrozdenko@yahoo.com,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,1/2/19,16:19,Credit card,253.36,4.761904762,12.668,5.6,Tampa,FL
390-17-5806,Tomoko,Renno,5160 High St #38,01731-573285,01873-329707,tomoko@renno.co.uk,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,2/2/19,16:33,Cash,38.42,4.761904762,1.921,8.6,El Cajon,CA
457-13-1708,Mendy,Wassmann,3833 Sidney Rd,01378-845450,01509-540345,mendy.wassmann@wassmann.co.uk,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,1/8/19,19:07,Credit card,652.3,4.761904762,32.615,5.2,College Station,TX
664-14-2882,Daryl,Hilcher,6267 Greenland St,01391-238570,01517-862819,dhilcher@hotmail.com,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,1/30/19,14:43,Credit card,52.65,4.761904762,2.6325,5.8,Highland Park,IL
487-79-6868,Ty,Feeback,14 Landseer Rd,01964-503521,01661-450622,tfeeback@gmail.com,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,3/26/19,19:28,Credit card,110.61,4.761904762,5.5305,8,Atlantic City,NJ
314-23-4520,King,Vanacore,30 Seville St,01908-714833,01651-442812,king_vanacore@yahoo.com,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,1/15/19,20:44,Cash,568.61,4.761904762,28.4305,9,Bridgewater,NJ
210-30-7976,Isidra,Varnado,79 Chelmsford St,01600-982590,01591-464964,ivarnado@varnado.co.uk,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,3/14/19,11:16,Ewallet,89.28,4.761904762,4.464,4.1,Brooklyn,NY
585-86-8361,Tonja,Driesenga,8 South John St,01683-204727,01384-883931,tdriesenga@driesenga.co.uk,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2/3/19,10:31,Credit card,136.4,4.761904762,6.82,8.6,Saint Louis,MO
807-14-7833,Shaquana,Featherston,50 Townsend St,01641-726098,01327-255886,shaquana@hotmail.com,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/19,12:30,Ewallet,174.2,4.761904762,8.71,7,Stockton,CA
775-72-1988,Gilberto,Feagins,7643 Campbell St,01304-758732,01315-831243,gfeagins@gmail.com,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/19,15:05,Ewallet,366.4,4.761904762,18.32,8.4,Little Falls,NJ
288-38-3758,Rex,Faehnle,371 Oakleigh,01955-496773,01529-779988,rfaehnle@faehnle.co.uk,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,1/25/19,18:30,Ewallet,254.61,4.761904762,12.7305,7.4,Indianapolis,IN
652-43-6591,Adolph,Cunningham,9874 Oakfield Rd,01731-429712,01252-511174,adolph_cunningham@hotmail.com,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,3/9/19,13:18,Credit card,778.32,4.761904762,38.916,6.2,Seattle,WA
785-96-0615,Queen,Leader,6 Princes St,01567-846944,01445-288807,queen_leader@gmail.com,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2/17/19,15:28,Ewallet,285.92,4.761904762,14.296,4.9,Burlington,NC
406-46-7107,Rebbecca,Rufenacht,4190 Seacombe St,01583-168158,01926-842843,rrufenacht@yahoo.com,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,1/11/19,11:52,Cash,579.12,4.761904762,28.956,4.5,Hays,KS
250-17-5703,Ardella,Goldrup,3145 Rhyl St,01813-786468,01451-433176,ardella.goldrup@goldrup.co.uk,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2/27/19,18:24,Ewallet,188.5,4.761904762,9.425,5.6,Orlando,FL
156-95-3964,Dallas,Miyashiro,4919 Lime Grove,01356-551432,01752-585779,dallas_miyashiro@miyashiro.co.uk,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,3/25/19,15:19,Ewallet,221.56,4.761904762,11.078,8,Minneapolis,MN
842-40-8179,Vivan,Jenious,8 Carolina St,01907-573672,01404-240746,vjenious@yahoo.com,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2/11/19,10:38,Credit card,772,4.761904762,38.6,5.6,Columbia,SC
525-09-8450,Han,Dzledzic,1592 Price St,01532-163009,01303-831633,han_dzledzic@hotmail.com,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,1/31/19,15:12,Credit card,721.3,4.761904762,36.065,4.2,Santa Rosa,CA
410-67-1709,Emilio,Guitierrez,2 Weller St,01845-679016,01363-466980,emilio_guitierrez@guitierrez.co.uk,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,1/20/19,17:48,Ewallet,511.04,4.761904762,25.552,9.9,Palatine,IL
587-73-4862,Latia,Cos,18 Thomas St,01695-303367,01871-192422,lcos@yahoo.com,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,3/26/19,11:07,Ewallet,53.45,4.761904762,2.6725,7.6,Costa Mesa,CA
787-87-2010,Lilli,Cureau,42 Hey Green Rd,01752-399931,01363-139614,lilli@yahoo.com,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,1/20/19,15:48,Credit card,222,4.761904762,11.1,6.6,Denver,CO
593-14-4239,Maryanne,Siske,256 Vesuvius St #159,01455-447890,01597-966938,maryanne@hotmail.com,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,3/5/19,19:40,Ewallet,763.68,4.761904762,38.184,4.7,New Haven,CT
801-88-0346,Eliz,Strimple,82 Denison St #2642,01699-467608,01844-754890,eliz@gmail.com,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,1/5/19,20:30,Credit card,228.18,4.761904762,11.409,9.8,Bothell,WA
388-76-2555,Laura,Gumaer,1779 Bird St,01821-208235,01798-839362,laura_gumaer@gmail.com,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2/13/19,13:59,Cash,82.14,4.761904762,4.107,6.3,Strongsville,OH
711-31-1234,Leanora,Respicio,99 College St South #1,01564-503370,01694-477023,lrespicio@respicio.co.uk,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,3/16/19,18:51,Cash,382.56,4.761904762,19.128,7.9,Plaistow,NH
886-54-6089,Sherell,Pomarico,29 Greenleaf St,01523-372834,01323-831572,spomarico@hotmail.com,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,1/15/19,17:24,Cash,68.58,4.761904762,3.429,7.7,Satellite Beach,FL
707-32-7409,Charlie,Isita,39 Hooton Place,01295-844061,01796-315694,charlie@isita.co.uk,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2/26/19,11:58,Ewallet,382.16,4.761904762,19.108,4.5,New York,NY
759-98-4285,Veronique,Nuckolls,198 Ranelagh Place,01632-762032,01699-696279,vnuckolls@gmail.com,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2/27/19,19:01,Credit card,601.09,4.761904762,30.0545,8,Huntington Beach,CA
201-63-8275,Antonio,Villamarin,353 Standish St #8264,01559-403415,01388-777812,antonio.villamarin@gmail.com,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2/17/19,16:50,Ewallet,475.93,4.761904762,23.7965,5.7,Southfield,MI
471-06-8611,Louvenia,Kincannon,87 Eldon Place,01315-409372,01600-973642,lkincannon@kincannon.co.uk,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2/6/19,10:22,Credit card,52.42,4.761904762,2.621,6.3,Indianapolis,IN
200-16-5952,Roxanne,Hedegore,592 Catharine St,01317-299836,01512-894063,roxanne_hedegore@gmail.com,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,1/17/19,16:46,Cash,131.3,4.761904762,6.565,6,Wichita Falls,TX
120-54-2248,Eve,Hoffstot,1661 Arrow St,01746-129962,01314-564188,eve.hoffstot@yahoo.com,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,1/22/19,18:08,Credit card,144.3,4.761904762,7.215,8,North Haven,CT
102-77-2261,Kenda,Koza,7 Netley St,01840-188852,01476-264977,kkoza@koza.co.uk,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,3/5/19,18:02,Credit card,457.17,4.761904762,22.8585,4.2,Aberdeen,MD
875-31-8302,Elden,Mercik,7 St Edmonds Rd,01539-784239,01550-347724,elden_mercik@mercik.co.uk,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,1/3/19,13:07,Cash,93.38,4.761904762,4.669,9.6,New Orleans,LA
102-06-2002,Kami,Ferre,6996 Wrenbury St,01775-876516,01542-149965,kami@yahoo.com,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,3/20/19,17:52,Cash,126.25,4.761904762,6.3125,6.1,Richmond,VA
457-94-0464,Selene,Zeng,2 Prince Rupert St,01741-833047,01345-685146,selene@yahoo.com,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,1/31/19,20:32,Ewallet,790.83,4.761904762,39.5415,5.6,Southampton,PA
629-42-4133,Deangelo,Rardon,9970 Clyde Rd,01748-535438,01788-520912,deangelo_rardon@yahoo.com,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2/19/19,19:24,Cash,174.4,4.761904762,8.72,8.3,Shakopee,MN
534-53-3526,Olen,Ailey,9 Fielding St,01654-865551,01354-169004,olen@gmail.com,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2/11/19,16:06,Ewallet,379.04,4.761904762,18.952,7.8,Miami,FL
307-04-2070,Lanie,Smarsh,555 Ludlow St,01973-841918,01731-921990,lanie@yahoo.com,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2/5/19,14:14,Credit card,30.62,4.761904762,1.531,4.1,Milwaukee,WI
468-99-7231,Lynna,Breheny,1 James St #4,01914-909214,01868-440687,lynna@yahoo.com,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,3/3/19,17:36,Cash,352.08,4.761904762,17.604,8.8,Somerset,NJ
516-77-6464,Jody,Klitzing,3 Byng St #524,01822-390245,01783-870336,jody_klitzing@hotmail.com,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/19,13:08,Ewallet,50.8,4.761904762,2.54,4.1,Fargo,ND
404-91-5964,Antonio,Glasford,425 Howley St,01463-409090,01242-318420,antonio_glasford@glasford.co.uk,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2/4/19,16:09,Credit card,522.06,4.761904762,26.103,9,Carson City,NV
886-77-9084,Merilyn,Scurci,4041 Virgil St,01770-233355,01617-651554,merilyn_scurci@hotmail.com,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/19,11:33,Ewallet,575.12,4.761904762,28.756,5.5,Scottsdale,AZ
790-38-4466,Elliott,Kins,32 High Park St #44,01727-926540,01422-984862,elliott@gmail.com,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,1/23/19,10:18,Credit card,54.95,4.761904762,2.7475,9.3,Nashville,TN
704-10-4056,Leonie,Devereux,88 Vernon St,01515-840778,01859-764851,leonie_devereux@gmail.com,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,1/14/19,10:55,Credit card,181.41,4.761904762,9.0705,5.6,Salisbury,MD
497-37-6538,Eulah,Syrop,62 Euston St,01666-133305,01295-758471,eulah@syrop.co.uk,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,1/17/19,15:15,Ewallet,412.37,4.761904762,20.6185,9.7,New York,NY
651-96-5970,Marsha,Tarry,74 Medlock St,01203-684728,01490-554237,marsha.tarry@yahoo.com,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,3/3/19,20:06,Credit card,46.41,4.761904762,2.3205,4,Amarillo,TX
400-80-4065,Mignon,Luger,80 Talbot St,01934-252795,01491-473626,mignon@gmail.com,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/19,20:21,Credit card,274.2,4.761904762,13.71,9.2,Los Angeles,CA
744-16-7898,Tu,Rivet,31 Buckingham Ave #3785,01578-744350,01577-559109,tu_rivet@gmail.com,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,1/15/19,13:48,Credit card,973.7,4.761904762,48.685,4.9,La Mesa,CA
263-12-5321,Adelle,Schantini,162 Grayson St,01624-595660,01938-262356,adelle_schantini@yahoo.com,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/19,12:52,Credit card,648.2,4.761904762,32.41,9.3,Atlanta,GA
702-72-0487,Douglass,Fonnesbeck,5 Webb St #8,01305-958705,01591-592334,douglass@fonnesbeck.co.uk,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2/26/19,12:28,Credit card,93.22,4.761904762,4.661,6.6,Worcester,MA
605-83-1050,Evette,Mazierski,8092 Firdale Rd,01277-740331,01371-832134,emazierski@mazierski.co.uk,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,3/15/19,16:26,Ewallet,54.36,4.761904762,2.718,4.3,Niles,MI
443-60-9639,Geraldo,Okoren,68 Carno St,01374-376226,01460-792423,gokoren@okoren.co.uk,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/19,13:24,Cash,60.87,4.761904762,3.0435,5.5,Fairfield,NJ
864-24-7918,Clarinda,Pelayo,714 Moored St,01902-887021,01824-104045,cpelayo@pelayo.co.uk,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2/22/19,15:15,Cash,244.9,4.761904762,12.245,8.1,Lafayette,LA
359-94-5395,Reuben,Mccorrison,545 North John St,01337-407282,01261-922803,reuben.mccorrison@hotmail.com,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,3/15/19,10:50,Credit card,92.78,4.761904762,4.639,9.8,Denver,PA
401-09-4232,Yen,Groody,21 Pilgrim St,01882-911812,01487-684191,ygroody@groody.co.uk,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2/11/19,18:38,Ewallet,433.45,4.761904762,21.6725,9.4,Valley Park,MO
751-15-6198,Tanja,Milne,9772 Teilo St,01584-615989,01646-529634,tanja.milne@yahoo.com,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,1/12/19,16:45,Ewallet,138.06,4.761904762,6.903,7.9,Arlington,TX
324-41-6833,Jerlene,Holtgrewe,33 Fonthill Rd,01993-956208,01993-323238,jholtgrewe@yahoo.com,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,3/3/19,19:30,Ewallet,241.6,4.761904762,12.08,5.1,Tampa,FL
474-33-8305,Almeta,Keehner,3 Ivyleigh,01291-250423,01221-177854,akeehner@hotmail.com,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,3/23/19,13:23,Ewallet,471.73,4.761904762,23.5865,6.9,Atlanta,GA
759-29-9521,Wilda,Brigham,501 Sandon Terrace #200,01950-109108,01300-561046,wilda@brigham.co.uk,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,3/4/19,11:27,Cash,440.64,4.761904762,22.032,8,Cathedral City,CA
831-81-6575,Remedios,Arlinghaus,9 Duckenfield St,01536-498792,01883-435283,remedios.arlinghaus@gmail.com,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2/23/19,11:12,Cash,680.31,4.761904762,34.0155,8,Lansing,MI
220-68-6701,Margret,Alcazar,5466 Sedley St,01626-590776,01633-731246,margret@alcazar.co.uk,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,3/17/19,16:36,Cash,309.88,4.761904762,15.494,4.2,Phoenix,AZ
618-34-8551,Denny,Casalenda,75 Brewster St #453,01349-134533,01589-277770,dcasalenda@gmail.com,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,1/16/19,18:41,Credit card,186.36,4.761904762,9.318,8.5,Bangor,ME
257-60-7754,Carolynn,Atkison,7901 Beech St,01815-665993,01508-291713,carolynn.atkison@hotmail.com,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,1/8/19,17:12,Cash,200.92,4.761904762,10.046,9,Clinton,MD
559-61-5987,Amina,Goulbourne,684 Cotswold St,01536-114519,01830-969710,amina@yahoo.com,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,1/14/19,10:38,Cash,17.75,4.761904762,0.8875,8.6,York,PA
189-55-2313,Janna,Przybyl,5 April Rd #13,01684-628072,01560-680129,jprzybyl@przybyl.co.uk,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/19,10:33,Ewallet,621.8,4.761904762,31.09,6,Mesquite,TX
565-91-4567,Emiko,Sayre,8 Village St,01660-135336,01348-284404,emiko.sayre@yahoo.com,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,3/15/19,14:38,Ewallet,86,4.761904762,4.3,6.2,Butte,MT
380-60-5336,In,Muns,7 Haddock St #34,01574-363346,01381-491881,in_muns@muns.co.uk,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/19,18:06,Credit card,402.6,4.761904762,20.13,5,Livingston,NJ
815-04-6282,Eleni,Vanscoik,9 Mather St,01208-373467,01628-638196,eleni_vanscoik@gmail.com,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2/8/19,12:52,Credit card,324.85,4.761904762,16.2425,6.5,Waterford,MI
674-56-6360,Kandis,Alsbury,70 Rose Vale,01797-837270,01651-807856,kalsbury@hotmail.com,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,3/22/19,14:00,Cash,95.15,4.761904762,4.7575,6,Cleveland,OH
778-34-2523,Kina,Saltman,29 Oregon St,01515-506025,01788-849591,kina_saltman@gmail.com,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,1/24/19,10:57,Cash,388.96,4.761904762,19.448,5,Abilene,TX
499-27-7781,Jacki,Sterback,15 East Albert Rd,01820-396117,01935-736077,jacki.sterback@gmail.com,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,3/14/19,16:45,Ewallet,425.68,4.761904762,21.284,5,Fort Worth,TX
477-59-2456,Fallon,Kerfoot,3186 Naylor St,01538-649750,01505-472052,fallon.kerfoot@gmail.com,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,1/23/19,11:15,Cash,318.08,4.761904762,15.904,9.2,Brooklyn,NY
832-51-6761,Precious,Brabble,9 Herbert St #77,01687-288043,01800-154821,precious_brabble@brabble.co.uk,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,1/19/19,20:29,Ewallet,271.04,4.761904762,13.552,9.6,Providence,RI
869-11-3082,Glory,Ona,9830 Croxteth Rd,01469-868357,01535-699216,glory_ona@gmail.com,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,1/27/19,20:03,Credit card,384.64,4.761904762,19.232,8.4,Lancaster,PA
190-59-3964,Tamesha,Tyburski,1054 Gladys St,01954-979729,01834-599647,tamesha.tyburski@gmail.com,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2/3/19,14:35,Credit card,235.8,4.761904762,11.79,6,Johnston,RI
366-43-6862,Brande,Cutlip,921 Douro St #1520,01947-472569,01502-230191,bcutlip@yahoo.com,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,3/25/19,16:32,Ewallet,211.56,4.761904762,10.578,6.7,Hialeah,FL
186-43-8965,Olene,Skubis,180 Frodsham St,01250-453315,01805-925115,olene_skubis@yahoo.com,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2/24/19,10:10,Credit card,95.36,4.761904762,4.768,4.1,Jersey City,NJ
784-21-9238,Carey,Marchetta,7217 Edge Grove,01750-379103,01498-699971,cmarchetta@hotmail.com,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2/7/19,14:15,Cash,10.17,4.761904762,0.5085,5.9,San Antonio,TX
276-75-6884,Launa,Torez,12 Gelling St,01670-547878,01919-422541,launa.torez@yahoo.com,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,3/4/19,10:05,Cash,206.13,4.761904762,10.3065,8.7,Brooklyn,NY
109-86-4363,Dominga,Whitrock,763 Roscoe St,01341-700830,01382-638017,dominga@whitrock.co.uk,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2/14/19,11:36,Credit card,420.56,4.761904762,21.028,4.5,Pomona,CA
569-76-2760,Dwight,Belyea,419 St Andrew St,01822-404490,01498-287540,dbelyea@belyea.co.uk,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,1/29/19,18:15,Credit card,88.04,4.761904762,4.402,6.6,Cleveland,OH
222-42-0244,Cornell,Mccrossin,623 Cornhill,01608-748971,01279-418098,cornell.mccrossin@mccrossin.co.uk,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,1/28/19,13:53,Credit card,648.99,4.761904762,32.4495,7.7,New York,NY
760-53-9233,Alverta,Topete,328 Havelock St #61,01685-141932,01665-348077,alverta.topete@gmail.com,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,3/26/19,18:37,Credit card,123.84,4.761904762,6.192,8.5,Richmond,VA
538-22-0304,Felicia,Claybrooks,1056 College St South,01722-395799,01451-992860,felicia@claybrooks.co.uk,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/19,18:27,Cash,649.5,4.761904762,32.475,5.2,Trion,GA
416-17-9926,Carmen,Gillham,11 Denison St #7,01692-491267,01417-973243,carmen@hotmail.com,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/19,14:42,Credit card,742.2,4.761904762,37.11,4.3,Broussard,LA
237-44-6163,Ashlee,Beyl,30 Daulby St,01832-837946,01605-854121,ashlee.beyl@hotmail.com,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,1/24/19,17:43,Cash,84.48,4.761904762,4.224,7.6,Nutley,NJ
636-17-0325,Vannessa,Land,201 Bran St,01206-207771,01553-402712,vannessa.land@yahoo.com,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2/25/19,18:37,Cash,250.28,4.761904762,12.514,9.5,Vestal,NY
343-75-9322,Patti,Rempel,1346 Vandyke St,01539-157435,01334-638031,patti@rempel.co.uk,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,1/9/19,16:34,Cash,94.8,4.761904762,4.74,4.1,Passaic,NJ
528-14-9470,German,Meyerhoff,883 Howe St,01790-887225,01808-674829,german@meyerhoff.co.uk,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2/14/19,14:42,Ewallet,91.3,4.761904762,4.565,9.2,Moscow,ID
427-45-9297,Anika,Marse,231 Wordsworth St,01942-654793,01654-746253,anika@marse.co.uk,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,3/12/19,11:01,Ewallet,285.11,4.761904762,14.2555,5.4,San Francisco,CA
807-34-3742,Cristina,Marola,2449 Amberly St #6364,01264-145506,01538-230493,cmarola@gmail.com,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,3/26/19,19:44,Cash,52.38,4.761904762,2.619,5.8,North Attleboro,MA
288-62-1085,Lemuel,Allis,8430 Shadwell St,01580-252868,01704-416123,lemuel_allis@yahoo.com,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,1/9/19,13:34,Ewallet,192.7,4.761904762,9.635,5.6,Rochester,MI
670-71-7306,Joaquin,Hysom,115 Lister Rd,01616-548910,01475-223867,jhysom@gmail.com,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,1/2/19,20:08,Credit card,267.78,4.761904762,13.389,5.1,Green Bay,WI
660-29-7083,Kerrie,Makuch,7855 Sir Thomas St #7499,01854-749084,01966-883088,kmakuch@gmail.com,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,1/15/19,15:01,Cash,558.7,4.761904762,27.935,5.8,Baltimore,MD
271-77-8740,Alaine,Raterman,1 Milton St,01927-151413,01525-172423,alaine@hotmail.com,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,1/1/19,11:40,Ewallet,175.32,4.761904762,8.766,5,Colorado Springs,CO
497-36-0989,Shannon,Kobayashi,1111 Nesfield St,01620-435994,01436-122588,shannon@yahoo.com,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2/15/19,15:21,Cash,155.82,4.761904762,7.791,7.9,Toledo,OH
291-59-1384,Corinne,Holman,1831 Richards St #8,01933-753592,01857-675359,corinne@holman.co.uk,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2/28/19,17:38,Cash,60.3,4.761904762,3.015,6,Hyattsville,MD
860-73-6466,Heidy,Hallford,8054 Low Hill,01958-748582,01753-105955,hhallford@hotmail.com,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,3/2/19,16:16,Credit card,78.94,4.761904762,3.947,5,New Bedford,MA
549-23-9016,Marylyn,Shonerd,7252 Dansie St,01721-694690,01449-123164,marylyn_shonerd@yahoo.com,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2/13/19,18:15,Credit card,29.74,4.761904762,1.487,8.9,Mc Lean,VA
896-34-0956,Maryln,Mortenson,76 Paulton St,01618-628525,01421-574935,maryln@gmail.com,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,1/26/19,12:43,Cash,21.32,4.761904762,1.066,5.9,Hanover,MD
804-38-3935,Pearlie,Flori,4 Cochrane St,01235-935599,01583-844244,pearlie_flori@gmail.com,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/19,11:32,Credit card,281.34,4.761904762,14.067,5.9,Austin,TX
585-90-0249,Nina,Yaklin,5679 Gloucester Pl,01434-621318,01370-171283,nyaklin@hotmail.com,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,1/27/19,18:08,Ewallet,73.26,4.761904762,3.663,9.7,Peoria,AZ
862-29-5914,Vivienne,Torrain,45 Ledward St,01782-100832,01377-242360,vivienne@hotmail.com,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,1/30/19,17:08,Credit card,22.38,4.761904762,1.119,8.6,Bucyrus,OH
845-94-6841,Jacob,Kippel,4 Monmouth Rd,01550-463222,01567-215689,jacob.kippel@yahoo.com,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,1/8/19,19:38,Cash,655.92,4.761904762,32.796,4,Kent,WA
